publisher	issn	journal	role	editor	affiliation	orcid	url	date
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohammad Farris Iman Leong Bin Abdullah	USM Advanced Medical and Dental Institute: Universiti Sains Malaysia Institut Perubatan dan Pengigian Termaju, MALAYSIA	0000-0002-7762-4052	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Keiko Abe	The University of Tokyo, JAPAN	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Takeru Abe	Yokohama City University, JAPAN	0000-0003-3496-1953	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Hideharu Abe	Tokushima University Graduate School, JAPAN	0000-0002-1480-9674	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Steven M. Abel	University of Tennessee, UNITED STATES	0000-0003-0491-8647	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Pedro Abellán	Universidad de Sevilla, SPAIN	0000-0001-5566-5083	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Pasquale Abete	Universita degli Studi di Napoli Federico II, ITALY	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Md. Ruhul Abid	Brown University Warren Alpert Medical School, UNITED STATES	0000-0003-2981-2638	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohammad Reza Abidian	University of Houston, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Shawky  M  Aboelhadid	Beni Suef University Faculty of Veterinary Medicine, EGYPT	0000-0002-1403-2527	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Raymond Akawire Aborigo	Navrongo Health Research Centre, GHANA	0000-0003-0642-9265	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Wassim Abou-Kheir	American University of Beirut, LEBANON	0000-0001-9719-9324	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Abdelilah Aboussekhra	King Faisal Specialist Hospital and Research Center, SAUDI ARABIA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Thomas Abraham	Pennsylvania State Hershey College of Medicine, UNITED STATES	0000-0003-0750-8774	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Naeemah Abrahams	South African Medical Research Council, SOUTH AFRICA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Lihi Adler-Abramovich	Tel-Aviv University, ISRAEL	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Yael Abreu-Villaça	Universidade do Estado do Rio de Janeiro, BRAZIL	0000-0002-9801-6179	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Laith J. Abu-Raddad	Weill Cornell Medical College in Qatar: Weill Cornell Medicine - Qatar, QATAR	0000-0003-0790-0506	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mahmoud Abu-Shakra	Soroka University Medical Center, ISRAEL	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Katriina Aalto-Setala	University of Tampere, FINLAND	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohd Nadhir Ab Wahab	Universiti Sains Malaysia, MALAYSIA	0000-0002-3549-6443	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Nurul Hidayah Ab Rahman	Universiti Tun Hussein Onn Malaysia, MALAYSIA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Ukachukwu Okoroafor Abaraogu	Glasgow Caledonian University, UNITED KINGDOM	0000-0002-1967-1459	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Francisco Martinez-Abarca	Estacion Experimental del Zaidin - CSIC, SPAIN	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Behnam Abasht	University of Delaware, UNITED STATES	0000-0003-2374-8145	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Abdul Qader Abbady	Atomic Energy Commission of Syria, SYRIAN ARAB REPUBLIC	0000-0002-3898-5269	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Faisal Abbas	National University of Sciences and Technology, PAKISTAN	0000-0002-9312-5659	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Qaiser Abbas	Ghazi University, PAKISTAN	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mahdieh Abbasalizad Farhangi	Tabriz University of Medical Sciences, IRAN, ISLAMIC REPUBLIC OF	0000-0002-7036-6900	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Alireza Abbasi	UNSW, AUSTRALIA	0000-0001-9136-1837	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Patricia A. Abbott	University of Michigan School of Nursing, UNITED STATES	0000-0002-4955-6996	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	A. M. Abd El-Aty	Cairo University, EGYPT	0000-0001-6596-7907	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Yasmina Abd-Elhakim	Zagazig University, EGYPT	0000-0002-3646-6385	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Ashraf B. Abdel-Naim	King Abdulaziz University, SAUDI ARABIA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Ahmed S. Abdel-Moneim	Taif University, SAUDI ARABIA	0000-0002-3148-6782	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Muhammad Tarek Abdel Ghafar	Tanta University Faculty of Medicine, EGYPT	0000-0002-0621-4291	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Muhammad Abdel-Gawad	Al-Azhar University, EGYPT	0000-0002-0204-4715	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Walid Kamal Abdelbasset	Prince Sattam Bin Abdulaziz University, College of Applied Medical Sciences, SAUDI ARABIA	0000-0003-4703-661X	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Fadia Ahmed Abdelkader Reshia	College of Applied Medical Sciences, Jouf University, SAUDI ARABIA	0000-0003-1838-595X	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Elsayed Abdelkreem	Sohag University Faculty of Medicine, EGYPT	0000-0002-8976-2989	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Amar Abderrahmani	Centre National de la Recherche Scientifique, FRANCE	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Zaid Abdo	Colorado State University, UNITED STATES	0000-0002-8272-7734	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Amir Abdollahi	German Cancer Research Center (DKFZ), GERMANY	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Tahirou Abdoulaye	International Institute of Tropical Agriculture, NIGERIA	0000-0002-8072-1363	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Roswanira Abdul Wahab	Universiti Teknologi Malaysia, MALAYSIA	0000-0002-9982-6587	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Albiruni Abdul Razak	Princess Margaret Cancer Centre, CANADA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Anwar P.P. Abdul Majeed	Universiti Malaysia Pahang, MALAYSIA	0000-0002-3094-5596	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Afnizanfaizal Abdullah	University of Technology Malaysia: Universiti Teknologi Malaysia, MALAYSIA	0000-0002-0280-565X	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Khatijah Lim Abdullah	Sunway University, MALAYSIA	0000-0002-7185-6004	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Bawadi Abdullah	Universiti Teknologi Petronas, MALAYSIA	0000-0002-5908-5876	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohammad Farris Iman Leong Bin Abdullah	USM Advanced Medical and Dental Institute: Universiti Sains Malaysia Institut Perubatan dan Pengigian Termaju, MALAYSIA	0000-0002-7762-4052	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Keiko Abe	The University of Tokyo, JAPAN	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Takeru Abe	Yokohama City University, JAPAN	0000-0003-3496-1953	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Hideharu Abe	Tokushima University Graduate School, JAPAN	0000-0002-1480-9674	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Steven M. Abel	University of Tennessee, UNITED STATES	0000-0003-0491-8647	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Pedro Abellán	Universidad de Sevilla, SPAIN	0000-0001-5566-5083	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Pasquale Abete	Universita degli Studi di Napoli Federico II, ITALY	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Md. Ruhul Abid	Brown University Warren Alpert Medical School, UNITED STATES	0000-0003-2981-2638	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohammad Reza Abidian	University of Houston, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Shawky  M  Aboelhadid	Beni Suef University Faculty of Veterinary Medicine, EGYPT	0000-0002-1403-2527	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Raymond Akawire Aborigo	Navrongo Health Research Centre, GHANA	0000-0003-0642-9265	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Wassim Abou-Kheir	American University of Beirut, LEBANON	0000-0001-9719-9324	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Abdelilah Aboussekhra	King Faisal Specialist Hospital and Research Center, SAUDI ARABIA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Thomas Abraham	Pennsylvania State Hershey College of Medicine, UNITED STATES	0000-0003-0750-8774	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Naeemah Abrahams	South African Medical Research Council, SOUTH AFRICA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Lihi Adler-Abramovich	Tel-Aviv University, ISRAEL	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Yael Abreu-Villaça	Universidade do Estado do Rio de Janeiro, BRAZIL	0000-0002-9801-6179	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Laith J. Abu-Raddad	Weill Cornell Medical College in Qatar: Weill Cornell Medicine - Qatar, QATAR	0000-0003-0790-0506	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mahmoud Abu-Shakra	Soroka University Medical Center, ISRAEL	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Angel Abuelo	Michigan State University, UNITED STATES	0000-0001-9734-0148	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Osama Ali Abulseoud	National Institute on Drug Abuse, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohammad A. M. Abushariah	The University of Jordan, JORDAN	0000-0002-1676-8765	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Giovanni Acampora	Universita degli Studi di Napoli Federico II, ITALY	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Serena Aceto	University of Naples Federico II, ITALY	0000-0003-3906-4872	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Varenyam Achal	Guangdong Technion Israel Institute of Technology, CHINA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Sumita Acharjee	Assam Agricultural University Faculty of Agriculture, INDIA	0000-0002-9806-0655	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Bhoj Kumar Acharya	Sikkim University, INDIA	0000-0003-3936-1682	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Krishnendu Acharya	University of Calcutta, INDIA	0000-0003-1193-1823	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Subhendu Kumar Acharya	ICMR-Regional Medical Research Centre Bhubaneswar, INDIA	0000-0003-0188-6950	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Bipul R. Acharya	University of Virginia School of Medicine, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Alessandro Achilli	Universita degli Studi di Pavia, ITALY	0000-0001-6871-3451	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Anat ACHIRON	Sheba Medical Center at Tel Hashomer, ISRAEL	0000-0002-2020-3126	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Asaf Achiron	Edith Wolfson Medical Center, ISRAEL	0000-0001-6315-6908	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Dionisio Acosta	University College London, UNITED KINGDOM	0000-0003-2817-0178	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Ted S Acott	Oregon Health and Science University, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Fulvio D'Acquisto	University of Roehampton - Whitelands College, UNITED KINGDOM	0000-0002-4513-1608	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Sergio A Acuna	University of Toronto, CANADA	0000-0002-6266-2136	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Totan Adak	ICAR-National Rice Research Institute, INDIA	0000-0001-5971-1008	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Ishag Adam	NA	0000-0001-5031-7741	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Rodney D Adam	Aga Khan University - Kenya, KENYA	0000-0002-6665-4280	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Andrew Adamatzky	University of the West of England, UNITED KINGDOM	0000-0003-1073-2662	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Michelle M. Adams	Bilkent University, TURKEY	0000-0002-5249-6461	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Justin W. Adams	Monash University, AUSTRALIA	0000-0002-6214-9850	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Amy Lynn Adamson	University of North Carolina at Greensboro, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Elsa Addessi	Consiglio Nazionale delle Ricerche, ITALY	0000-0002-5553-7732	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Francesca D'Addio	Ospedale San Raffaele, ITALY	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Christina L Addison	Ottawa Hospital Research Institute, CANADA	0000-0002-3492-475X	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Clement A. Adebamowo	Greenebaum Cancer Center, Institute of Human Virology, University of Maryland School of Medicine, UNITED STATES	0000-0002-6571-2880	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Omolola Eniola-Adefeso	University of Michigan, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Monsuru A. Adeleke	Osun State University, NIGERIA	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Zach N Adelman	Texas A&amp;M University College Station, UNITED STATES	0000-0001-5901-7171	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Karthikeyan Adhimoolam	Jeju National University, KOREA, REPUBLIC OF	0000-0002-6270-5597	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Salvatore Adinolfi	King's College London, UNITED KINGDOM	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Joshua Amo-Adjei	University of Cape Coast, GHANA	0000-0001-8394-1874	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Donald Adjeroh	West Virginia University, UNITED STATES	NA	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Mohd Adnan	University of Hail, SAUDI ARABIA	0000-0002-7080-6822	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Dominique Persano Adorno	Universita degli Studi di Palermo, ITALY	0000-0001-7655-1114	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Muhammad Adrees	Government College University Faisalabad, PAKISTAN	0000-0002-1429-7509	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Muhammad Adrish	Baylor College of Medicine, UNITED STATES	0000-0002-5553-6182	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Yossiri Adulyasak	HEC Montréal, CANADA	0000-0002-6996-0742	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
PLOS	1932-6203	PLOS ONE	Editorial Board	Shailesh M. Advani	Georgetown University, UNITED STATES	0000-0002-1446-969X	https://journals.plos.org/plosone/static/editorial-board	2022-01-18
