publisher	journal	issn	role	editor	affiliation	url	date
Brill	Abgadiyat	1687-8280	Editor-in-Chief	 Ahmed Mansour	Bibliotheca Alexandrina	https://brill.com/view/journals/abga/abga-overview.xml	2022-02-10
Brill	Advanced Composite Materials	0924-3046	NA	NA	NA	https://brill.com/view/journals/acm/acm-overview.xml	2022-02-10
Brill	Advanced Powder Technology	0921-8831	NA	NA	NA	https://brill.com/view/journals/apt/apt-overview.xml	2022-02-10
Brill	Advanced Robotics	0169-1864	NA	NA	NA	https://brill.com/view/journals/ar/ar-overview.xml	2022-02-10
Brill	Africa Review	0974-4053	NA	NA	NA	https://brill.com/view/journals/bafr/bafr-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editor	 Tukumbi Lumumba-Kasongo	Wells College, NY, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Managing Editor	 Lloyd Cabasag	University of the Philippines, Philippines	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Book Review Editors	 Yvette Alex-Assensoh	University of Oregon, OR, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Book Review Editors	 Akwasi B. Assensoh	University of Oregon, OR, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Funwi Ayuninjam	Chatham University, PA, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Josephine Beoku-Betts	Florida Atlantic University, FL, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Louis Brenner	SOAS, UK	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Gui-ying Cao	International Institute for Applied Systems Analysis, Austria	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Mohamadou Diallo	University of Ouagadougou, Burkina Faso	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Christopher Ehret	University of California at Los Angeles, CA, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Toyin Falola	University of Texas at Austin, TX, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Hamdy A. Hassan	Zayed University, UAE &amp; Cairo University, Egypt	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Kempe Ronald Hope	Policy Development Practice International, Canada	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Jacqueline Lumumba	University of Kinshasa, Congo – Kinshasa	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Vijayan K. Pillai	University of Texas at Arlington, TX, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Cyril Obi	Social Science Research Council (SSRC), NY, USA	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Jandhyala B.G. Tilak	National University of Educational Planning and Administration, India	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African and Asian Studies	1569-2094	Editorial Board	 Rachid Tlemçani	University of Algiers, Algeria	https://brill.com/view/journals/aas/aas-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editor-in-Chief	 Sarah Fila-Bakabadio	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Bambi Ceuppens	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Maica Gugolati	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Nauja Kleist	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Tanja Müller	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Ahmed M. Musa	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editors	 Mary Setrana	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	Editorial Assistant	 Jack Boulton	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Afe Adogame (University of Edinburgh)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Emmanuel Akyeampong (Harvard University)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Oliver Bakewell (IMI	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Helene Basu (Westfälische Wilhelms-Universität Münster)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Svetlana Boltovskaia (Albert-Ludwigs-Universität Freiburg)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Rijk van Dijk (African Studies Centre	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Shihan de Silva Jayasuriya (University of London)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Nina Glick Schiller (University of Manchester)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Ralph Grillo (University of Sussex)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Shireen Hassim (University of the Witwatersrand)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Nick van Hear (COMPAS	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Vinesh Y Hookoomsing (University of Mauritius)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Kristine Krause (University of Amsterdam)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Maxim Matusevich (Seton Hall University)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Valentina Mazzucato (Universiteit van Amsterdam)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Blaise Jacques Nkene (Université de Yaoundé II)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Francis Nyamnjoh (University of Cape Town)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Susan Ossman (University of California	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Stephan Palmie (University of Chicago)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Charles Piot (Duke University)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Ato Quayson (University of Toronto)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Solofo Randrianja (Université de Tamatave)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Bruno Riccio (Università di Bologna)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 AbdouMaliq Simone (University of London/University of Witwatersrand)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 Paul Stoller (West Chester University)	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	 John Thornton (Boston University	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Diaspora	1872-5457	International Advisory Board	NA	NA	https://brill.com/view/journals/afdi/afdi-overview.xml	2022-02-10
Brill	African Yearbook of International Law Online / Annuaire Africain de droit international Online	NA	NA	NA	NA	https://brill.com/view/journals/afyo/afyo-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editors-in-Chief	 Inge Brinkman	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editors-in-Chief	 Heidi Grunebaum	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editors-in-Chief	 Maurits van Bever Donker	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editors-in-Chief	 Annelies Verdoolaege	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Luce Beeckmans (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Yasmine Berriane (CNRS - Centre Maurice Halbwachs)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Koenraad Bogaert (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Inge Brinkman (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Karen Büscher (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Vincent Foucher (Les Afriques dans le Monde	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Kelly Gillespie (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Heidi Grunebaum (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Aymon Kreil (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Felix Kaputu (Fordham University/Université de Lubumbashi)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Mena B. Lafkioui (Centre National de la Recherche Scientifique - Ecole de hautes études en sciences sociales)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Roopanand Mahadew (University of Mauritius)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Phindezwa Mnyaka (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Teshome Egere Mossissa (Jimma University	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Ivo Ngade (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Lwando Scott (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Maurits van Bever Donker (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Annelies Verdoolaege (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 Koen Vlassenroot (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Editorial Board	 James Wachira (University of Bayreuth	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 William Blondeel (Province of East Flanders)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Koen Bostoen (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Luc Brendonck (University of Leuven)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Geert Castryck (Leipzig University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Filip De Boeck (University of Leuven)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Antoon De Schryver (University of Antwerp)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Johan De Smedt (Uitgeverij Pelckmans)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Gilles-Maurice de Schryver (Ghent University	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Patricia Hayes (University of the Western Cape)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Johan Lagae (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Gillian Mathys (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Jean Ndimubandi (University of Burundi)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Glenn Rayp (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Koen Stroeken (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Marleen Temmerman (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Patrick Van Damme (Czech University of Life Sciences)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Christophe Van der Beken (Addis Ababa University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Jean- Pierre Van Geertruyden (University of Antwerp)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	 Rafaël Verbuyst (Ghent University)	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	Afrika Focus	0772-084X	Advisory Board	NA	NA	https://brill.com/view/journals/afoc/afoc-overview.xml	2022-02-10
Brill	"AION (filol.) Annali dell'Università degli Studi di Napoli ""L'Orientale"""	1128-7209	NA	NA	NA	https://brill.com/view/journals/aion/aion-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editors	 Ramzi Baalbaki	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editors	 Bilal Orfali	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Associate Editor	 Maher Jarrar	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Book Review Editor	 Lyall Armstrong	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Copy Editor	 Fatme Chehouri	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Tarif Khalidi	American University of Beirut	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Ferial J. Ghazoul	American University of Cairo	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Wadad Kadi	University of Chicago	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Alexander Knysh	University of Michigan	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Chase Robinson	Smithsonian Institution	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Monique Bernards	Institute for Advanced Arabic and Islamic Studies	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Julia Bray	University of Oxford	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Beatrice Gruendler	Freie Universität Berlin	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	 Abdessalem Mseddi	Tunis University	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	Editorial Board	NA	NA	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	رئيسا التحرير	 رمزي بعلبكي، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	رئيسا التحرير	 بلال الأرفه لي، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	محرر مشارك	 ماهر جرار، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	محرر مراجعات الكتب	 لايل أرمسترونغ، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	مدقق لغوي	 فاطمة شحوري، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 طريف الخالدي، <i>الجامعة الأمريكية في بيروت</i>، بيروت، لبنان	الجامعة الأمريكية في بيروت	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 فريال ج. غزول، <i>الجامعة الأمريكية في القاهرة</i>، القاهرة، مصر	الجامعة الأمريكية في القاهرة	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 وداد القاضي، <i>جامعة شيكاغو</i>، شيكاغو، إلينوي، الولايات المتحدة الأمريكية	جامعة شيكاغو	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 ألكسندر كنيش، <i>جامعة ميشيغان</i>، آن آربر، ميشيغان، الولايات المتحدة الأمريكية	جامعة ميشيغان	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 تشايس روبينسن، <i>مؤسسة سميثسونيان</i>، واشنطن العاصمة، الولايات المتحدة الأمريكية	مؤسسة سميثسونيان	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 مونيك برناردس، <i>معهد الدراسات العربية والإسلامية المتقدمة</i>، أنتويرب، بلجيكا	معهد الدراسات العربية والإسلامية المتقدمة	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 جوليا براي، <i>جامعة أكسفورد</i>، أكسفورد، المملكة المتحدة	جامعة أكسفورد	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 بياتريس غروندلر، <i>جامعة برلين الحرة</i>، برلين، ألمانيا	جامعة برلين الحرة	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Abhath	0002-3973	لجنة التحرير	 عبد السلام المسدي، <i>جامعة تونس</i>، تونس العاصمة، تونس </bdo>	جامعة تونس	https://brill.com/view/journals/alab/alab-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editor-in-Chief	 Associate Professor Dr. Ishak Suliaman	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Managing Editor	 Dr. Abdollatif Ahmadi Ramchahi	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editors	 Dr. Abdollatif Ahmadi Ramchahi (English articles)	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editors	 Dr. Faisal Bin Ahmad Shah (English articles)	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editors	 Dr. Sedek Ariffin (Arabic articles)	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editors	 Dr. Khadher Ahmad (Malay articles)	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Review Editor	 Dr. Abdollatif Ahmadi Ramchahi	NA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Zulkifli Bin Mohd Yusoff	University of Malaya, Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Assoc. Prof. Dr. Syamsuddin Arif	Centre for Advanced Studies on Islam, Science and Civilization, UTM Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Walid Saleh	University of Toronto, Canada	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Syaraf Qudah	University of Jordan, Jordan	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Oliver Leaman	University of Kentucky, USA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Mawil Izzi Dien	University of Wales Trinity Saint David, UK	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Assoc. Prof. Dr. Ishak Bin Hj Suliaman	University of Malaya, Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Aytekin ISMAN	Sakarya University, Turkey	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Muhammad Khazir SalehAl-Majali	University of Jordan, Jordan	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Assoc. Prof. Dr. Gabriel Said Reynolds	University of Notre Dame, USA	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Assoc. Prof. Dr. Mustaffa Bin Abdullah	University of Malaya, Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Dr. Mustafa Shah	SOAS, University of London, UK	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Ahmad Hasan Farhat	University of Kuwait, Kuwait	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Assoc. Prof. Dr. Fauzi Bin Deraman	University of Malaya, Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Abdallah El-Khatib	University of Sharjah, UAE	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 PD Dr. Andreas Goerke	University of Edinburgh, UK	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Abu al-Layth al- Khayr Abadi	International Islamic University Malaysia, Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
Brill	Al-Bayan: Journal of Qur'an and Hadith Studies	2232-1950	Editorial Board	 Prof. Dr. Thameem Ushama	International Islamic University Malaysia	https://brill.com/view/journals/jqhs/jqhs-overview.xml	2022-02-10
